fonte,ig_media_id,object_story_id,tipo,data,permalink,legenda
"instagram","17997698569770700","","FEED","2023-06-07T21:08:08+0000","https://www.instagram.com/p/CtNCRDvuFBI/","Meio ano se foi num piscar de olhos! 😮✨ 2023 tem sido intenso e reple"
"instagram","17957780468604816","","REELS","2023-06-06T22:00:56+0000","https://www.instagram.com/reel/CtKjUzKNHhw/","ADOÇÃO! ♥️ Despertando corações e construindo lares: O Seminário da Ad"
"instagram","17991138830064574","","FEED","2023-06-04T15:26:07+0000","https://www.instagram.com/p/CtEsvXruOhF/","Meu querido pai, o Galo velho da família, tá comemorando mais um ano d"
"instagram","18019162729601083","","REELS","2023-06-02T22:38:51+0000","https://www.instagram.com/reel/CtATc55semj/","A ADOÇÃO DESPERTA SORRISOS! 👏😃 O seminário de adoção foi um sucesso "
"instagram","17938319561667552","","REELS","2023-06-01T18:58:46+0000","https://www.instagram.com/reel/Cs9WZ6FNln_/","O poder transformador da adoção! 💙✨ Debater sobre esse tema tão impor"
"instagram","17885742860793614","","REELS","2023-05-31T21:18:57+0000","https://www.instagram.com/reel/Cs7BnM5pfSU/","ROTINA INTENSA! Os bastidores do dia de um Deputado Estadual são inten"
"instagram","17974284401142085","","FEED","2023-05-30T22:27:36+0000","https://www.instagram.com/p/Cs4lAGypeH1/","✨ Como regionalista comprometido, estou empenhado em transformar proje"
"instagram","17972073752166586","","REELS","2023-05-27T14:07:55+0000","https://www.instagram.com/reel/Csv9QHONFjb/","Parabéns, Tubarão! 🦈🎉 Hoje comemoramos 153 anos da Cidade Azul. Minh"
"instagram","17871529817912501","","REELS","2023-05-26T17:28:46+0000","https://www.instagram.com/reel/CstvVSKRaHm/","Foi importante para minha formação como homem e como profissional! ✍🏼"
"instagram","18001118506701824","","FEED","2023-05-24T21:38:33+0000","https://www.instagram.com/p/CspCnnEuWgc/","Defendi isso na CCJ e repito! ✅ #RedragagemUrgente #LeisSimplificadas "
"instagram","17978664782065192","","FEED","2023-05-23T21:18:53+0000","https://www.instagram.com/p/CsmbkoluKXr/","Quero desejar um feliz aniversário pro companheiro de partido, amigo e"
"instagram","17964684608291544","","FEED","2023-05-19T21:46:47+0000","https://www.instagram.com/p/CscLlc6JfL4/","Quando paramos para ouvir, entregamos resultados reais! 🎯👂🏼 Estar p"
"instagram","18037902010463838","","REELS","2023-05-18T21:21:38+0000","https://www.instagram.com/reel/CsZjeJqpjV1/","Defendo a pavimentação da Rodovia Ageu Medeiros com unhas e dentes! 💪"
"instagram","17990197426972384","","REELS","2023-05-17T22:25:01+0000","https://www.instagram.com/reel/CsXF28wO8BP/","Uma verdadeira maratona! 💪💼 Hoje participei da Comissão de Tecnologi"
"instagram","17993396914819727","","FEED","2023-05-17T20:03:53+0000","https://www.instagram.com/tv/CsW2MW1oaca/","Uma obra tão importante quanto a Rodovia Ageu Medeiros deve ter sua de"
"instagram","18035991391477628","","REELS","2023-05-16T21:32:13+0000","https://www.instagram.com/reel/CsUbRVQO5YG/","Uma festa que aquece corações! 🎉 Recebi um convite especial para a 33"
"instagram","17866506632878660","","FEED","2023-05-15T20:20:42+0000","https://www.instagram.com/p/CsRujdIuQMJ/","Notícias pra começarmos a semana com o 🦶 Direito e informados! 👊🏼😜"
"instagram","17942776067513010","","FEED","2023-05-14T14:03:24+0000","https://www.instagram.com/p/CsOelLPOFFr/","Nossa Manu e Lelê têm muita sorte em ter uma mãe como você. És uma mãe"
"instagram","18016066384589710","","REELS","2023-05-12T22:57:15+0000","https://www.instagram.com/reel/CsKRzstLAHn/","A segunda edição da Agropolo tá acontecendo hoje, sábado e domingo, no"
"instagram","17982336508976677","","FEED","2023-05-11T19:15:48+0000","https://www.instagram.com/p/CsHT8q_uPci/","Unidos pela saúde pública, Zé Gotinha, eu e o Deputado Napoleão estamo"
"instagram","18008485297639004","","REELS","2023-05-10T21:51:19+0000","https://www.instagram.com/reel/CsFA20iJleX/","TODOS CONTRA A DENGUE! 🦟 Ações simples como manter bem tampados caixa"
"instagram","17918254079642859","","FEED","2023-05-09T21:53:40+0000","https://www.instagram.com/p/CsCcbL0uXyg/","Santa Catarina tem de tudo e precisamos escoar nossos produtos com mai"
"instagram","17982110660157834","","REELS","2023-05-08T21:40:53+0000","https://www.instagram.com/reel/Cr_1jTPMFd-/","AMPLIAÇÃO DO PORTO! R$ 92 milhões para o Cais 3, custeado pela SCPAR, "
"instagram","17984526056102930","","FEED","2023-05-08T13:44:17+0000","https://www.instagram.com/p/Cr-_n5Suncu/","Desenvolver o turismo é valorizar o que há de melhor na nossa terra! �"
"instagram","17957399348589448","","REELS","2023-05-06T21:04:44+0000","https://www.instagram.com/reel/Cr6oQWYMbXY/","Bora aprender a fazer Mac & Cheese com a Manu e a Lelê! 🧀"
"instagram","18035806756465302","","REELS","2023-05-04T20:45:18+0000","https://www.instagram.com/reel/Cr1cSntuekS/","PORTO DE IMBITUBA 🚢 O porto recebeu a Licença Ambiental de Instalação"
"instagram","17915272040727375","","REELS","2023-05-03T21:35:54+0000","https://www.instagram.com/reel/Cry81W5udwB/","Uma homenagem simples, mas de coração ao Lar da Menina de Tubarão! 👏 "
"instagram","17994029038756371","","FEED","2023-05-02T19:28:11+0000","https://www.instagram.com/p/CrwKNe1uVX9/","✈️AEROPORTO REGIONAL DE JAGUARUNA! ⬆️ Arrasta pro lado e confere. ✅ #a"
"instagram","18084578854342430","","FEED","2023-05-01T15:44:50+0000","https://www.instagram.com/p/CrtL2s_ueUO/","🤝A todos os trabalhadores que se dedicam, exercem suas profissões com"
"instagram","18264012619177566","","FEED","2023-04-28T21:05:58+0000","https://www.instagram.com/p/CrmCOMIuX34/","Notícias da semana! ✅ #politicasc #deputadoestadual #deputado #parlame"
"instagram","17951285429608964","","REELS","2023-04-27T22:47:30+0000","https://www.instagram.com/reel/CrjovNVtJzf/","AEROPORTO REGIONAL DE JAGUARUNA ✈️ Com uma média de 11 mil passageiros"
"instagram","18039757156422329","","FEED","2023-04-27T13:19:23+0000","https://www.instagram.com/tv/CrioAInoDFI/","Aeroporto de Jaguaruna merece atenção ! ✈️"
"instagram","17993603386743723","","FEED","2023-04-26T21:22:29+0000","https://www.instagram.com/p/Crg6hapO7kn/","ATENDIMENTOS ✅ Que correria boa do dia a dia atender todos que procura"
"instagram","17984563103069201","","FEED","2023-04-25T19:49:48+0000","https://www.instagram.com/p/CreLHqZOYF2/","ATUALIZAÇÃO É O SEGREDO 📚 Agora o ritmo aumentou. As comissões e os p"
"instagram","17982580960924935","","REELS","2023-04-24T20:35:02+0000","https://www.instagram.com/reel/CrbpKwvLGaV/","✈️ Estive em Jaguaruna hoje para me colocar à disposição e buscar as m"
"instagram","17998890439773254","","REELS","2023-04-21T21:52:35+0000","https://www.instagram.com/reel/CrUFtc1u9HJ/","Investir em saúde é investir na população! 🏥 Fazer parte desse moment"
"instagram","18160296187304817","","REELS","2023-04-20T22:53:23+0000","https://www.instagram.com/reel/CrRnxxlu8nT/","A Reinauguração do Ginásio Osnizão é importante pro lazer, esporte e s"
"instagram","17866189028910191","","REELS","2023-04-19T22:35:18+0000","https://www.instagram.com/reel/CrPBBR6NIm4/","MAIS SEGURANÇA NAS ESCOLAS! 👮‍♂️ Aprovamos o projeto que coloca os CT"
"instagram","17999451874747895","","FEED","2023-04-18T21:45:30+0000","https://www.instagram.com/p/CrMWy7rOfh7/","EM DEFESA DE TUBARÃO! 🦈 Buscamos recursos para sanar problemas que im"
"instagram","18355418164055939","","FEED","2023-04-14T21:32:17+0000","https://www.instagram.com/p/CrCCGtCOmrr/","🗣️Temos muitas pautas que merecem atenção no âmbito regional. E, como"
"instagram","17981250665030645","","REELS","2023-04-13T21:17:39+0000","https://www.instagram.com/reel/Cq_Z1fiOSCS/","Sabe como é a rotina de trabalho de um deputado na Assembleia Legislat"
"instagram","18043601692431605","","REELS","2023-04-12T22:03:38+0000","https://www.instagram.com/reel/Cq87AUHg-9Q/","Um assunto difícil: o atentado em Blumenau marcou a história de SC e e"
"instagram","17995264138838975","","FEED","2023-04-11T21:51:52+0000","https://www.instagram.com/p/Cq6V9eQufSi/","Hoje tivemos a reunião de líderes sobre a Segurança Pública nas escola"
"instagram","17976352304290615","","FEED","2023-04-09T12:14:11+0000","https://www.instagram.com/p/Cq0KQsXOnHT/","É tempo de celebrar a vida! Feliz Páscoa! ✨"
"instagram","18049277947410787","","FEED","2023-04-08T19:08:30+0000","https://www.instagram.com/p/CqyU4QLOGIk/","Confira as notícias da semana! 📰"
"instagram","17991652723745296","","FEED","2023-04-07T11:30:00+0000","https://www.instagram.com/p/Cqu7oysO3Cy/","É tempo de celebrar e refletir sobre a vida, renovar a fé e pedir por "
"instagram","18004115464640861","","FEED","2023-04-06T21:49:28+0000","https://www.instagram.com/p/CqtdthmOsca/","Um #tbt recente e marcante de inclusão.🧩 Nosso evento de lançamento d"
"instagram","17984402134996575","","FEED","2023-04-05T19:53:53+0000","https://www.instagram.com/tv/Cqqrqo1osYR/","Com tristeza e pesar falo sobre o atentado as crianças da creche Bom P"
"instagram","17962718861376510","","FEED","2023-04-05T14:25:17+0000","https://www.instagram.com/p/CqqGFTxO35R/","Estamos de #Luto 🖤 que Deus conforte as famílias."
"instagram","17958213626313340","","REELS","2023-04-04T22:01:36+0000","https://www.instagram.com/reel/CqoVSfhsuzO/","Um SUCESSO! 🚀 O lançamento da Frente Parlamentar em Defesa da Pessoa "
"instagram","17843854712969134","","REELS","2023-04-03T21:36:37+0000","https://www.instagram.com/reel/Cqlth_PDTYQ/","🧩 Autismo é uma maneira diferente de ver o mundo. Venha participar do"
"instagram","17968139189335651","","REELS","2023-04-02T19:07:23+0000","https://www.instagram.com/reel/Cqi37UjDa8D/","➡️Hoje é o Dia Mundial da Conscientização sobre o Autismo e nada melho"
"instagram","18038085310415927","","FEED","2023-03-31T18:13:54+0000","https://www.instagram.com/p/CqdoRWLuDze/","Fique atento: a segunda edição da Sessão Azul em Tubarão acontece ness"
"instagram","18260594938180714","","REELS","2023-03-30T21:11:09+0000","https://www.instagram.com/reel/CqbXlV1jKDy/","Como diz meu sogro Brunel, NOSSO CAPIVARI está de parabéns pelos 31 an"
"instagram","17887321337804114","","FEED","2023-03-29T21:45:23+0000","https://www.instagram.com/p/CqY24jkOw99/","➡️Voltando da Marcha dos Prefeitos a Brasília, reafirmei o compromisso"
"instagram","18052898050392297","","REELS","2023-03-28T21:37:07+0000","https://www.instagram.com/reel/CqWQw2RD41P/","🙋‍♂️Diretamente da Marcha dos Prefeitos, represento você em pautas im"
"instagram","17895362267711503","","REELS","2023-03-27T20:41:10+0000","https://www.instagram.com/reel/CqTlN0FD2gE/","🤓Fique atento: O lançamento da Frente Parlamentar em Defesa da Pessoa"
"instagram","17895206726714853","","REELS","2023-03-24T19:55:26+0000","https://www.instagram.com/reel/CqLx07xDEbE/","É sobre a força do Povo de Tubarão! 👊🏼 Só quem já passou por enchent"
"instagram","18275936479117093","","FEED","2023-03-23T21:09:37+0000","https://www.instagram.com/p/CqJWBW6uLF1/","🔊O projeto do reajuste do salário mínimo regional foi aprovado por un"
"instagram","17975113495992799","","FEED","2023-03-22T21:44:34+0000","https://www.instagram.com/p/CqG1OfGufrM/","CONVIDO TODOS A PARTICIPAREM! 🙌 O lançamento da Frente Parlamentar da"
"instagram","17970682007328315","","REELS","2023-03-20T20:57:44+0000","https://www.instagram.com/reel/CqBlsWPj7Dj/","Vem me conhecer um pouquinho melhor! 🙌🚀 #politico #santacatarina #de"
"instagram","17877620828834512","","REELS","2023-03-17T20:17:45+0000","https://www.instagram.com/reel/Cp5yaxxD5rt/","Uma semana em 30 segundos! 🚀 Trabalho, reuniões, sessões, eventos, at"
"instagram","17871109868856905","","FEED","2023-03-16T21:43:16+0000","https://www.instagram.com/p/Cp3YTvFO4zG/","#tbt do alicerce da minha vida no dia de Corpus Cristi! ❤️"
"instagram","18013743733557868","","REELS","2023-03-15T23:48:43+0000","https://www.instagram.com/reel/Cp1Bu_krsoT/","🗣️ REDRAGAGEM DO RIO TUBARÃO! Lembrar da data de 24 de março é reaviv"
"instagram","17844439034957957","","FEED","2023-03-15T19:38:01+0000","https://www.instagram.com/tv/Cp0lJ8doMGC/","O projeto da Redragagem do Rio Tubarão tem que sair do papel, já que e"
"instagram","17992034386830684","","FEED","2023-03-14T21:55:40+0000","https://www.instagram.com/p/CpyQIybOD1p/","Mais um dia cheio! 🙌 Começamos cedo com entrevista no caminho para Fl"
"instagram","18028646986480285","","REELS","2023-03-13T23:49:56+0000","https://www.instagram.com/reel/Cpv4BANjp3F/","A redragagem é uma obra que temos que debater! 🗣️ Vai impactar na vid"
"instagram","17865452462887330","","REELS","2023-03-10T17:06:13+0000","https://www.instagram.com/reel/CpnWl4vDCco/","Já que vocês comentaram, fiz a parte 2! E, quero saber o que acha de u"
"instagram","17947159436419076","","FEED","2023-03-09T20:57:32+0000","https://www.instagram.com/p/CplRgr0uLPW/","Não podemos esperar as épocas de chuvas e enchentes para falar de um a"
"instagram","18200522245217118","","REELS","2023-03-08T14:16:18+0000","https://www.instagram.com/reel/Cph93DRDHda/","As mulheres são exemplos de força, coragem e amor. Mães, avós, filhas,"
"instagram","17878025456786116","","REELS","2023-03-07T21:23:10+0000","https://www.instagram.com/reel/CpgHD1BDa2x/","Aproveitando o fim do expediente pra responder alguns comentários! 🙌 "
"instagram","17951704328334723","","FEED","2023-03-04T22:02:25+0000","https://www.instagram.com/p/CpYg9eXu_Cj/","Pra obras que mudam a vida das pessoas, nós batemos palmas! 👏 A ponte"
"instagram","17967596084198388","","FEED","2023-03-03T21:29:00+0000","https://www.instagram.com/p/CpV4VzWuV-J/","Resumo de notícias da semana. Confere aí! ⬆️✅"
"instagram","17968506308331792","","FEED","2023-03-02T15:08:39+0000","https://www.instagram.com/p/CpSoBOnOyMl/","O #TBT é delas. Papai tá com saudade, amo vocês! ❤️ #santacatarina #fa"
"instagram","17947013960391346","","REELS","2023-03-01T22:34:31+0000","https://www.instagram.com/reel/CpQ1XDTD0fP/","3️⃣ coisas que aprendi em um mês como deputado estadual! ✅ #santacatar"
"instagram","17856955958913461","","REELS","2023-02-28T23:24:49+0000","https://www.instagram.com/reel/CpOV8l_DwtA/","Dias corridos nos fazem agradecer por estarmos vivos e trabalhando! 🚀"
"instagram","17976751514048628","","FEED","2023-02-27T21:18:24+0000","https://www.instagram.com/p/CpLj8sguIWe/","➡️ Conheça 5️⃣ projetos que farão a diferença no nosso Estado. Vamos b"
"instagram","17983638451793262","","FEED","2023-02-24T20:31:45+0000","https://www.instagram.com/p/CpDwOa7up1M/","O movimento Pepê por Elas foi fundamental durante a campanha e reconhe"
"instagram","17967141944218806","","REELS","2023-02-23T23:12:51+0000","https://www.instagram.com/reel/CpBdcYNDu_I/","O dia é corrido e a gente gosta! 👊🏼 Começou cedo, plenário, atendime"
"instagram","17948042933347679","","FEED","2023-02-21T21:18:44+0000","https://www.instagram.com/p/Co8HN9juYpO/","🎉O carnaval foi em família, entre amigos, prestigiando os eventos de "
"instagram","17984001310929394","","FEED","2023-02-17T18:54:41+0000","https://www.instagram.com/p/CoxjjYPuCN3/","📰COMEÇOU! Criamos 6 frentes parlamentares, estaremos em 4 comissões, "
"instagram","18174590965259760","","REELS","2023-02-16T23:00:26+0000","https://www.instagram.com/reel/Covau_UDwD_/","Na conversa com a @magdatuba e o @ramon._silveira na @radiotuba, falam"
"instagram","18178191868254512","","FEED","2023-02-15T22:35:33+0000","https://www.instagram.com/p/CoszPUUOLdc/","COMISSÕES PERMANENTES DEFINIDAS ✅ Essas que expliquei um pouco serão a"
"instagram","17996169982711181","","REELS","2023-02-14T22:05:03+0000","https://www.instagram.com/reel/CoqIzqjjGbj/","QUEREMOS A INCLUSÃO! ✅ Trabalhando diariamente para representar todos "
"instagram","17988664111711316","","FEED","2023-02-14T19:03:06+0000","https://www.instagram.com/tv/Cop2GjToxSh/","Universidade para Todos é o assunto da nossa tribuna hoje! ✅ Ficamos f"
"instagram","18230177509162501","","FEED","2023-02-13T23:32:40+0000","https://www.instagram.com/p/ConwL3wOK5r/","📌Defender o direito das pessoas com Autismo é uma das nossas bandeira"
"instagram","17952351299306054","","REELS","2023-02-10T22:40:24+0000","https://www.instagram.com/reel/Cof7aFQjAC3/","UNIVERSIDADE GRATUITA ✅ Luto pelos jovens que sonham em ter uma univer"
"instagram","17973520052027625","","REELS","2023-02-09T20:10:24+0000","https://www.instagram.com/reel/CodFiIDJ180/","🌾O ARROZ DA NOSSA MESA VEM DO CAMPO! ✅ A 5ª Abertura Oficial da Colhe"
"instagram","17977299791000487","","FEED","2023-02-09T14:06:17+0000","https://www.instagram.com/p/CoccME5us7a/","☕️Começando o dia com uma boa conversa com o Governador @jorginhomello"
"instagram","17875608392780356","","FEED","2023-02-08T18:51:56+0000","https://www.instagram.com/tv/CoaYDqSog6-/","Ao vivo da tribuna falando diretamente com os jovens que sonham com um"
"instagram","17938283348489864","","FEED","2023-02-07T14:18:31+0000","https://www.instagram.com/p/CoXT_4aOaJL/","Que honra ser LÍDER DA BANCADA PROGRESSISTA! 👏 Agradeço a confiança d"
"instagram","18328477348071968","","FEED","2023-02-03T21:28:38+0000","https://www.instagram.com/p/CoNyCukOrYQ/","📰Essas são algumas das nossas bandeiras, ideias e compromissos e faze"
"instagram","17940545738551674","","REELS","2023-02-02T21:20:49+0000","https://www.instagram.com/reel/CoLL2rgjy4V/","Hoje é dia de #TBT e já podemos relembrar da posse de ontem?🫣 Ficamos"
"instagram","17964107435238392","","FEED","2023-02-01T21:30:30+0000","https://www.instagram.com/p/CoIoqmPPLuP/","Começamos com o pé direito! 🚀 Nosso time veio em peso prestigiar a po"
"instagram","17952646697270137","","REELS","2023-02-01T15:52:03+0000","https://www.instagram.com/reel/CoIA_r9DD59/","Que dia Especial!✨Hoje inicia o nosso mandato de deputado estadual. So"
"instagram","18159003913286904","","FEED","2023-01-25T21:52:34+0000","https://www.instagram.com/p/Cn2poIzuTFH/","Chegou o dia! Convido você para a cerimônia de posse como deputado est"
"instagram","17958507701253372","","FEED","2023-01-01T17:27:12+0000","https://www.instagram.com/p/Cm4YLcNOzXr/","Que ano pra ficar na memoria! Só tenho que agradecer esse maravilhoso "
"instagram","18017571700480165","","FEED","2022-12-24T21:48:35+0000","https://www.instagram.com/p/CmkPu6iOiXH/","Desejo a todos um feliz natal, com muito amor no coração, cheio de luz"
"instagram","17973722710932850","","REELS","2022-12-20T00:14:55+0000","https://www.instagram.com/reel/CmXoKHyJFCI/","Oficialmente diplomado deputado estadual ✅ Agora é aguardar a posse, n"
"instagram","17912169653668199","","FEED","2022-12-19T02:41:42+0000","https://www.instagram.com/p/CmVUgklI_nW/","É Hoje! Chegou a nossa vez! 🙌🏻 Nesta segunda-feira (19), às 17h, no "
"instagram","17936366738399333","","REELS","2022-12-06T00:31:47+0000","https://www.instagram.com/reel/ClznP1ep_es/","Feliz pelo convite para ser o paraninfo dos formandos do CEI. Irene Bo"
"instagram","17981799274795127","","REELS","2022-11-30T21:22:20+0000","https://www.instagram.com/reel/ClmZZOsD8NJ/","Junto ao prefeito @joares.ponticelli e lideranças da nossa cidade, em "
"instagram","17890620287733645","","REELS","2022-11-25T23:25:42+0000","https://www.instagram.com/reel/ClZvjsEp0Aw/","APAE de Capivari de Baixo inaugura as novas salas com o nome de Áurea "
"instagram","17971130995756225","","REELS","2022-10-28T18:40:24+0000","https://www.instagram.com/reel/CkRI3MIJRqb/",""
"instagram","17950305710246883","","REELS","2022-10-27T03:45:36+0000","https://www.instagram.com/reel/CkM9ov4jPqs/","22"
"instagram","17880694688746151","","REELS","2022-10-18T16:01:51+0000","https://www.instagram.com/reel/Cj3GeKrDKDQ/","Reafirmo meu compromisso de lutar pelo desenvolvimento da minha região"
"instagram","18012389014433907","","FEED","2022-10-17T19:30:46+0000","https://www.instagram.com/p/Cj056AoJr3y/","E hj é o dia da Nega! Mãezona da Manú e da Lelê e minha companheira de"
"instagram","17948204531259949","","FEED","2022-10-11T18:05:10+0000","https://www.instagram.com/p/CjlTVyvuV_x/","Somos 22! Acompanhado dos prefeitos @joares.ponticelli e @dalvaniacard"
"instagram","17981712709651533","","FEED","2022-10-06T17:19:09+0000","https://www.instagram.com/p/CjYWGcHuDPz/","No primeiro turno, já estava fechado com Bolsonaro! Agora, no segundo "
"instagram","17999458483503261","","FEED","2022-10-02T01:07:50+0000","https://www.instagram.com/p/CjMTww4OArq/","A campanha já deixa saudade! E faço meu último post antes do grande di"
"instagram","17949025718196229","","FEED","2022-10-01T20:53:15+0000","https://www.instagram.com/p/CjL2oIVp9cG/","VOTE CERTO! Pra votar 1️⃣1️⃣2️⃣2️⃣3️⃣, não esqueça dos documentos e da"
"instagram","17994488308530146","","REELS","2022-10-01T15:10:40+0000","https://www.instagram.com/reel/CjLPSUtjfuW/","Ter a FAMÍLIA junto na busca de um sonho por si só já é uma realização"
"instagram","18224963950194923","","FEED","2022-10-01T11:20:36+0000","https://www.instagram.com/p/CjK1F8Tu43c/","É amanhã! Bora multiplicar votos! Faltam poucas horas para a eleição e"
"instagram","17981171689650772","","REELS","2022-09-30T17:31:31+0000","https://www.instagram.com/reel/CjI6mIvDWED/","TÁ CHEGANDO A HORA!!! Domingo, você vai votar em cinco candidatos. Pra"
"instagram","18054082051349076","","REELS","2022-09-30T01:02:17+0000","https://www.instagram.com/reel/CjHJNg-DrD6/","Que timaço! É pra eleger de verdade! Mais de 300 lideranças reunidas n"
"instagram","17944655102142115","","FEED","2022-09-29T21:05:37+0000","https://www.instagram.com/p/CjGuc-8JozT/","As mulheres e seu olhar carinhoso 🥰 Foram 4 anos de trabalho e nessa "
"instagram","17979174067662312","","FEED","2022-09-29T14:48:46+0000","https://www.instagram.com/p/CjGDU27uMuK/","Faltam 3 dias e conto com você nessa reta final! ▶️ Sabe aquele amigo,"
"instagram","17900236397665036","","REELS","2022-09-28T16:05:23+0000","https://www.instagram.com/reel/CjDnFQVjSX3/","O apoio do prefeito de Garopaba Júnior e do vice-prefeito Guto enche n"
"instagram","17870800409733002","","REELS","2022-09-27T22:44:51+0000","https://www.instagram.com/reel/CjBvg6LpooW/","Mulheres fortes unidas por um projeto em comum têm feito a diferença n"
"instagram","17862945947768654","","FEED","2022-09-27T20:26:11+0000","https://www.instagram.com/p/CjBgWWHpzSX/","Trago 11 motivos para votar 11223! 🗳 Compartilho com você 11 motivos "
"instagram","17982602044627735","","REELS","2022-09-27T00:14:08+0000","https://www.instagram.com/reel/Ci_TaKnDgAu/","Amigo e grande líder Deka May traz uma mensagem que emociona e motiva "
"instagram","17915061449512218","","REELS","2022-09-25T22:06:24+0000","https://www.instagram.com/reel/Ci8h8RppBlV/","O prefeito de Pedras Grandes e presidente da Amurel Agnaldo Filippi te"
"instagram","17980636474650987","","REELS","2022-09-24T16:36:14+0000","https://www.instagram.com/reel/Ci5XResDeM-/","Mais do que nunca, é hora de estar junto aos eleitores, pedir voto e e"
"instagram","18177962635244273","","FEED","2022-09-23T16:04:36+0000","https://www.instagram.com/p/Ci2vO9iO-_f/","Estamos chegando na reta final! Com muito trabalho e humildade, estamo"
"instagram","17934594287426084","","FEED","2022-09-21T11:35:13+0000","https://www.instagram.com/p/CixG0MJu5L8/","Faltam 1️⃣1️⃣ dias pra votarmos no 1️⃣1️⃣2️⃣2️⃣3️⃣ pra deputado estadu"
"instagram","18259237249108963","","FEED","2022-09-20T21:52:02+0000","https://www.instagram.com/p/CivonCRJBTU/","O carinho que tenho recebido por onde passo renova as energias e me mo"
"instagram","17956280825032859","","FEED","2022-09-19T21:38:56+0000","https://www.instagram.com/p/CitCUQup0Wb/","Tenho muitas ideias que podem fazer a diferença na vida dos catarinens"
"instagram","17960987839843528","","REELS","2022-09-19T16:13:26+0000","https://www.instagram.com/reel/CisdA9EDMRJ/","Começando a penúltima semana antes das eleições com muito bom humor 😄"
"instagram","17877633662746212","","REELS","2022-09-18T23:45:52+0000","https://www.instagram.com/reel/CiqrkRrj76H/","Até a Lelê sabe que o papai está trabalhando pela nossa região e tem m"
"instagram","17937590807244621","","REELS","2022-09-18T20:20:16+0000","https://www.instagram.com/reel/CiqUFmuJFK5/","Tá quase! Faltam duas semanas pra digitar 1️⃣1️⃣2️⃣2️⃣3️⃣ pra deputado"
"instagram","17952106352004144","","REELS","2022-09-17T22:16:33+0000","https://www.instagram.com/reel/Cin8NXjpweH/","Mais um evento lindo organizado por elas e para elas. Dessa vez em Cap"
"instagram","17955706126946570","","REELS","2022-09-17T17:57:00+0000","https://www.instagram.com/reel/CineyBQjJTJ/","Nós estamos na rua pedindo seu apoio nessa reta final! A caminhada em "
"instagram","17943073346475479","","FEED","2022-09-16T22:27:38+0000","https://www.instagram.com/p/CilZgTTJQ2P/","📽️ As sessões de cinema especiais pra autistas são um grande passo na"
"instagram","17869234928773576","","REELS","2022-09-16T15:29:57+0000","https://www.instagram.com/reel/CikpIQJj1rd/","Já decorou o nosso jingle? Bora treinar e cantar muito até 2 de outubr"
"instagram","18231509563183871","","REELS","2022-09-15T22:18:19+0000","https://www.instagram.com/reel/CiizGMjJQaz/","Ter meu sogro Brunel me apoiando nessa caminhada em busca de represent"
"instagram","17958774823998090","","FEED","2022-09-15T15:58:05+0000","https://www.instagram.com/p/CiiIIVXuH98/","📲 Ainda não recebe as notícias sobre a nossa campanha e ações? Salva "
"instagram","17978219719646159","","REELS","2022-09-14T22:10:17+0000","https://www.instagram.com/reel/CigM_jwpYgN/","Sou privilegiado 😍 Receber a confiança de mulheres fortes engajadas n"
"instagram","17905765826568186","","FEED","2022-09-14T15:18:38+0000","https://www.instagram.com/p/Cife0beOQBT/","Pra desenvolver, precisa planejar! 👏🏼 📍O novo anel viário é uma pos"
"instagram","17948214209277673","","FEED","2022-09-14T00:01:41+0000","https://www.instagram.com/p/Cid14iwuiRE/","Na noite de hoje foi a vez das mulheres de Garopaba realizarem o Pepê "
"instagram","17948683748286676","","REELS","2022-09-13T16:08:43+0000","https://www.instagram.com/reel/Cic_hYpjifh/","Quando não temos representantes que lutem de fato pelo que é necessári"
"instagram","17942437409474007","","REELS","2022-09-12T22:12:22+0000","https://www.instagram.com/reel/CibDxoApXEc/","Não estou sozinho nesse projeto de busca pela ampliação da representat"
"instagram","17990241268502639","","FEED","2022-09-12T14:57:26+0000","https://www.instagram.com/p/CiaSzeFO9-z/","O Brasil possui um rebanho de aproximadamente 17,5 milhões de ovinos �"
"instagram","17996401744518543","","REELS","2022-09-11T15:14:51+0000","https://www.instagram.com/reel/CiXvugUjcW2/","Mais alguns registros do encontro de ontem em Pescaria Brava pra refor"
"instagram","17935511222277558","","REELS","2022-09-10T22:18:31+0000","https://www.instagram.com/reel/CiV66lXJ6HW/","As mulheres têm exercido um grande papel nesse importante projeto de b"
"instagram","17957290199009164","","FEED","2022-09-09T21:53:52+0000","https://www.instagram.com/p/CiTUE29pIp-/","A nossa região precisa da SC-370 duplicada. A rodovia escoa a maior pa"
"instagram","17978741371713590","","REELS","2022-09-09T00:21:26+0000","https://www.instagram.com/reel/CiQ92OApAnn/","Estar de volta à Sanga do Lageado é sempre muito emocionante. Foi aqui"
"instagram","17939780141187127","","REELS","2022-09-08T15:24:50+0000","https://www.instagram.com/reel/CiQCLq0jUEd/","Vale #tbt de ontem? Quando se trata de lindas demonstrações de patriot"
"instagram","17993987707522802","","FEED","2022-09-07T20:33:05+0000","https://www.instagram.com/p/CiOBPbSP_iE/","Pátria amada Brasil 🇧🇷"
"instagram","17951422468994368","","REELS","2022-09-06T22:19:45+0000","https://www.instagram.com/reel/CiLoa1lpQCt/","O Hospital Nossa Senhora da Conceição é um dos maiores patrimônios do "
