ig_media_id,data,tipo,tema,status,motivo,alvo,engajamento,curtidas,comentarios,legenda,permalink
18048176957331413,2025-01-20,REELS,Saúde,avaliar,saúde (avaliar),Orleans,266,256,10,📍 ORLEANS Investir em saúde é investir na qualidade de vida das pesso,https://www.instagram.com/reel/DFDAZr2OzDO/
17958213626313340,2023-04-04,REELS,Institucional / Agenda,removido,fora de 2025-2026,,266,245,21,Um SUCESSO! 🚀 O lançamento da Frente Parlamentar em Defesa da Pessoa ,https://www.instagram.com/reel/CqoVSfhsuzO/
18060897467288007,2025-04-06,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,264,248,16,Que tristeza! 😱 Acidentes como este são frequentes no Morro dos Caval,https://www.instagram.com/reel/DIHZyEYJWM-/
17960943935801222,2024-09-17,REELS,Institucional / Agenda,removido,fora de 2025-2026,,264,212,52,🤣ERROS DE GRAVAÇÃO! 🎬 Foram várias horas trabalhando e gravando para,https://www.instagram.com/reel/DACKtO2uU9a/
17865444420089962,2024-03-06,FEED,Institucional / Agenda,removido,fora de 2025-2026,,264,239,25,😁Alegria em trazer alguém que é uma referência dentro e fora das quad,https://www.instagram.com/p/C4Lf3IPuV-d/
18029688214662379,2023-12-24,REELS,Institucional / Agenda,removido,fora de 2025-2026,,260,234,26,FELIZ NATAL A TODOS OS CATARINENSES!🎄🎅❤️ #natal #feliznatal #catarin,https://www.instagram.com/reel/C1PVmDxO5RZ/
18376767322181812,2025-09-24,FEED,Obras e Entregas,removido,retirar redragagem,cidade da obra,259,257,2,MAIS UM PASSO DADO PARA A REDRAGAGEM 📑✅ Hoje foi assinada a contrataç,https://www.instagram.com/p/DPADbfNDbvZ/
17902329611970319,2024-04-20,REELS,Obras e Entregas,removido,fora de 2025-2026,,259,244,15,SERRA DO CORVO BRANCO 🚧 OBRA RETOMADA! ✨ A retomada dessa obra é um p,https://www.instagram.com/reel/C59mUcCOFtL/
17953133066844723,2024-11-04,FEED,Obras e Entregas,removido,fora de 2025-2026,,258,226,32,📢 Notícia Boa! 📢 As emendas já estão nas contas das prefeituras! 🎉 ,https://www.instagram.com/p/DB9nd2ty-jm/
17900063484017991,2024-08-06,REELS,Institucional / Agenda,removido,fora de 2025-2026,,256,237,19,VITÓRIA DO PADEL! 🎾 🏓 A Associação de Padelistas Brasileiros foi apr,https://www.instagram.com/reel/C-V972uJGgz/
17878025456786116,2023-03-07,REELS,Institucional / Agenda,removido,fora de 2025-2026,,256,230,26,Aproveitando o fim do expediente pra responder alguns comentários! 🙌 ,https://www.instagram.com/reel/CpgHD1BDa2x/
18199337572328012,2026-01-14,REELS,Institucional / Agenda,avaliar,sem regra (revisar),Gravatal,254,242,12,Começando o ano com o pé direito! 🙌 Gravatal avança com a inauguração,https://www.instagram.com/reel/DTgihs4CSe_/
17918819336873002,2024-04-02,REELS,Autismo / TEA,removido,fora de 2025-2026,,254,228,26,"EU DEFENDO O AUTISMO E VOCÊ? 🧩 Essa pauta é uma das minhas bandeiras,",https://www.instagram.com/reel/C5Q9xM6uj11/
17851466925603965,2025-12-18,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,253,246,7,Formatura do 5º ano da nossa Manu 🎓 Um passo importante nessa caminha,https://www.instagram.com/p/DSYtcYyjQAo/
18029445748704070,2023-12-07,REELS,Saúde,removido,fora de 2025-2026,,253,234,19,"NOTÍCIA IMPORTANTE! 🏥✨ O Hospital Nossa Senhora da Conceição, em Tuba",https://www.instagram.com/reel/C0kQMkpObIq/
17859225378405498,2025-04-23,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,252,239,13,🕊️ Um ciclo se encerra no Vaticano! A transição no papado é mais que ,https://www.instagram.com/reel/DIyxPUip-91/
17889019757909789,2023-09-13,REELS,Educação,removido,fora de 2025-2026,,252,237,15,Uma universidade cheia de história que faz parte da luta por igualdade,https://www.instagram.com/reel/CxJXlVvOkaL/
17996169982711181,2023-02-14,REELS,Institucional / Agenda,removido,fora de 2025-2026,,252,222,30,QUEREMOS A INCLUSÃO! ✅ Trabalhando diariamente para representar todos ,https://www.instagram.com/reel/CoqIzqjjGbj/
18193775347325367,2025-10-17,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,250,228,22,"Parabéns, meu amor, Bruna! 😍 Muitos anos de vida. Você é uma mulher i",https://www.instagram.com/p/DP6dZgvjYL-/
17868826248225202,2025-02-08,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,250,232,18,Arrasta pro lado e vê as notícias da semana! ➡️😉,https://www.instagram.com/p/DF0VIDnuM0g/
18035334172507654,2023-07-07,FEED,Institucional / Agenda,removido,fora de 2025-2026,,250,226,24,"Parabéns, minha doce Manuzinha! 🎉Que seu dia seja recheado de sorriso",https://www.instagram.com/p/CuZVYghueLt/
18032388968678549,2025-07-14,REELS,Institucional / Agenda,avaliar,sem regra (revisar),Garopaba,249,238,11,"✨ O que era sonho, agora é realidade! Garopaba acaba de ganhar uma nov",https://www.instagram.com/reel/DMF8t68OUya/
17869467144376527,2025-05-26,REELS,Obras e Entregas,removido,curadoria manual V6 (linha 18),cidade da obra,249,223,26,QUE APRESENTAÇÃO! 👏 Hoje entregamos uma Moção de Aplausos à Sociedade,https://www.instagram.com/reel/DKIfuBhovJ-/
18409151743141967,2025-11-04,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,248,219,29,Que honra imensa! Receber o Título de Cidadão Honorário de Antônio Car,https://www.instagram.com/p/DQp1Q7KDQhT/
18011285881856412,2023-08-25,REELS,Obras e Entregas,removido,fora de 2025-2026,,248,221,27,LUTANDO PELOS ACESSOS DAS MARGINAIS! ✅ Estivemos na ANTT para reivindi,https://www.instagram.com/reel/CwV17iDoSLB/
17968139189335651,2023-04-02,REELS,Autismo / TEA,removido,fora de 2025-2026,,247,238,9,➡️Hoje é o Dia Mundial da Conscientização sobre o Autismo e nada melho,https://www.instagram.com/reel/Cqi37UjDa8D/
17874414273528951,2026-07-05,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,246,232,14,"NOSSA MANU, 12 ANOS! 🎉💙 Gratidão por celebrar a tua vida minha filha",https://www.instagram.com/p/Daa_GhDJKyY/
18240292147286708,2024-09-21,FEED,Cultura e Tradição,removido,fora de 2025-2026,,246,238,8,DIA DE CURTIR A FAMÍLIA! 💕 O colégio @saojosetubarao fez essa festa d,https://www.instagram.com/p/DAMQKyQyj5C/
17850216630163460,2024-04-29,REELS,Institucional / Agenda,removido,fora de 2025-2026,,246,224,22,"Balneário Camboriú foi um sucesso!✨ Com 600 participantes, o evento so",https://www.instagram.com/reel/C6XMVwauqLg/
18084553258939897,2025-10-13,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,244,231,13,🌸 FORÇA E DEDICAÇÃO QUE INSPIRAM! O Clube de Mães é um exemplo de com,https://www.instagram.com/reel/DPwvErmAQxZ/
17947965824881815,2025-08-04,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,244,234,10,"🏗️ O Clube do Idoso será ampliado! Mais qualidade de vida, mais respe",https://www.instagram.com/reel/DM8Y7FopI7w/
18055592761672722,2024-07-21,REELS,Institucional / Agenda,removido,fora de 2025-2026,,244,233,11,Tirar um tempinho para viajar com a família é fundamental para renovar,https://www.instagram.com/reel/C9sWS5SOOMn/
17936743805837431,2024-06-04,FEED,Institucional / Agenda,removido,fora de 2025-2026,,244,213,31,"Querido Pai, hoje é dia de te lembrar o quanto você me inspira, o quan",https://www.instagram.com/p/C7y5BnaOGGR/
18059687240197714,2025-07-12,REELS,Atualidades,removido,base de atualidades cai,,241,196,45,📉 Quem paga a conta dos novos impostos? Sempre o povo. Enquanto dever,https://www.instagram.com/reel/DMAhFwpOzVW/
18079324729994807,2025-10-01,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,240,211,29,Qual a sua opinião sobre COTAS pra outros estados? 👀 #UDESC #COTAS,https://www.instagram.com/reel/DPSGfrrjTXm/
17890598652389235,2025-12-07,REELS,Rural e Agro,removido,aumento do leite em pó,,239,222,17,Você sabia que o aumento do uso de leite em pó importado tem preocupad,https://www.instagram.com/reel/DR9dQfvgPj0/
17903830161168660,2025-05-09,REELS,Obras e Entregas,aprovado,obra/entrega (direcionar p/ cidade),Lages,238,224,14,"REGIÃO SERRANA, obrigado! É na estrada ouvindo a população, conversand",https://www.instagram.com/reel/DJcYcGlJzlY/
17864492127312613,2025-01-14,REELS,Institucional / Agenda,avaliar,sem regra (revisar),Nova Veneza,238,225,13,1 Milhão pra nossa amada Nova Veneza! 🚀 @angelaghislandi vai começar ,https://www.instagram.com/reel/DE0qKbJOmnH/
18108905053813827,2026-03-10,REELS,Institucional / Agenda,avaliar,sem regra (revisar),Urupema,237,225,12,"BOA NOTÍCIA PRA URUPEMA ❄️🏙️ Mesmo com a noitinha chegando, não deixa",https://www.instagram.com/reel/DVt_YclDc1n/
17900553792103617,2025-02-27,FEED,Institucional / Agenda,removido,reunião com Jorginho,,236,229,7,"IMPULSIONANDO A AMREC! 🚀 Ao lado do Governador @jorginhomello, trabal",https://www.instagram.com/p/DGmFFH2pBYP/
18072758644457369,2024-05-29,REELS,Institucional / Agenda,removido,fora de 2025-2026,,236,211,25,CAMPEÕES DE JIU-JITSU DE PESCARIA BRAVA! 🥋🏆 Homenagem aos talentosos,https://www.instagram.com/reel/C7kT53uuIaY/
18054900461280197,2025-10-16,REELS,Saúde,avaliar,saúde (avaliar),Sul-SC,235,211,24,OUTUBRO ROSA É COISA SÉRIA 💗 O câncer de mama e do colo do útero prec,https://www.instagram.com/reel/DP4ovpeAD6x/
18233207974209745,2023-09-06,REELS,Institucional / Agenda,removido,fora de 2025-2026,,235,216,19,5️⃣PAUTAS QUE A BANCADA DO SUL VAI DEFENDER! ✅ Essas são algumas das p,https://www.instagram.com/reel/Cw3YpYauqbE/
18122543977431907,2025-04-07,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,234,210,24,Precisamos ser ouvidos! Deixe aqui seu comentário!,https://www.instagram.com/reel/DIIC_kbJVqp/
17973520052027625,2023-02-09,REELS,Rural e Agro,removido,fora de 2025-2026,,234,226,8,🌾O ARROZ DA NOSSA MESA VEM DO CAMPO! ✅ A 5ª Abertura Oficial da Colhe,https://www.instagram.com/reel/CodFiIDJ180/
18349992982087301,2025-07-07,FEED,Atualidades,removido,base de atualidades cai,,233,214,19,"MILEI CORTA IMPOSTOS, LULA AUMENTA! 😒 O aumento de impostos só tira o",https://www.instagram.com/p/DL00C27pJLz/
17956842668910517,2025-02-14,REELS,Obras e Entregas,removido,curadoria manual (linha 24),cidade da obra,233,208,25,🚁 Prevenção antes da tragédia! O projeto da redragagem dos molhes da ,https://www.instagram.com/reel/DGEXkuMpZG6/
17985698432215165,2023-10-07,REELS,Institucional / Agenda,removido,fora de 2025-2026,,231,224,7,🚨ATUALIZAÇÕES! A previsão continua a ser de muita chuva amanhã aqui e,https://www.instagram.com/reel/CyHHPFIOydT/
18417622435062741,2024-02-12,FEED,Cultura e Tradição,removido,fora de 2025-2026,,230,226,4,Mais um carnaval cheio de histórias pra contar! 🎉 Até no Trio do Bloc,https://www.instagram.com/p/C3Qd5ChOsQ0/
18160296187304817,2023-04-20,REELS,Esporte,removido,fora de 2025-2026,,230,212,18,"A Reinauguração do Ginásio Osnizão é importante pro lazer, esporte e s",https://www.instagram.com/reel/CrRnxxlu8nT/
18356115520090894,2025-10-05,REELS,Rural e Agro,removido,agro sem realização,,229,215,14,BOLA DENTRO PELO ESPORTE! ⚽️ A revitalização do campo em Criciúma rece,https://www.instagram.com/reel/DPb3ExwgG7r/
18083847751936882,2025-09-30,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,229,220,9,130 ANOS DE AMIZADE 🇧🇷🤝🇯🇵 Santa Catarina tem orgulho da contribui,https://www.instagram.com/p/DPNQzlcjZW2/
18085067798526167,2026-05-10,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,227,219,8,Hoje é dia de homenagear quem é o alicerce da minha família. ❤️ @brubr,https://www.instagram.com/p/DYKMSKsgIiP/
18045961067317088,2024-10-30,FEED,Institucional / Agenda,removido,fora de 2025-2026,,227,221,6,"APOIO, COMPROMISSO E RESULTADO! 🤝✨ Estamos ao lado dos prefeitos e ve",https://www.instagram.com/p/DBw2fMByBaA/
17971395962987352,2026-01-15,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,226,207,19,"SE EU PUDESSE, EU RESOLVIA TUDO! 💪🏼 Se fosse só pela vontade, tava t",https://www.instagram.com/reel/DTish1nAU9M/
18067510810386767,2023-06-15,REELS,Institucional / Agenda,removido,fora de 2025-2026,,226,201,25,Erros de gravação bons demais pra ficarem perdidos na galeria do celul,https://www.instagram.com/reel/CthtQLbtWyY/
18017951224799899,2023-10-05,FEED,Institucional / Agenda,removido,fora de 2025-2026,,225,216,9,O #TBT de hoje não poderia ser diferente! ❤️💚 Pra cima Flusão! #flumi,https://www.instagram.com/p/CyBIL5mOasb/
17989617422019506,2023-06-08,REELS,Cultura e Tradição,removido,fora de 2025-2026,,224,216,8,"Bem-vindo, Junho! 🔥 É tempo de celebrar a alegria das festas juninas,",https://www.instagram.com/reel/CtPllHfAhGq/
18046968611099018,2024-11-01,REELS,Autismo / TEA,removido,fora de 2025-2026,,222,194,28,UM CENSO DE AUTISMO 🧩 Um passo essencial para garantir políticas públ,https://www.instagram.com/reel/DB1-NSZyG0d/
17981250665030645,2023-04-13,REELS,Institucional / Agenda,removido,fora de 2025-2026,,222,213,9,Sabe como é a rotina de trabalho de um deputado na Assembleia Legislat,https://www.instagram.com/reel/Cq_Z1fiOSCS/
17869226667431954,2025-09-03,FEED,Segurança,removido,segurança (todos fora),,220,215,5,PROERD: LIÇÕES PARA A VIDA ✨👮‍♂️👧👦 O PROERD vai muito além da sala ,https://www.instagram.com/p/DOHulb0DVjZ/
18295538335172330,2025-03-28,REELS,Obras e Entregas,aprovado,obra/entrega (direcionar p/ cidade),Gravatal,220,204,16,NÓS CHEGAMOS EM GRAVATAL! 🚀 Nossos recursos estão sendo aplicados e f,https://www.instagram.com/reel/DHwakBvpDEZ/
17866333263275624,2024-12-23,REELS,Educação,removido,fora de 2025-2026,,219,200,19,MAIS ENTREGA! 🚙 Entregamos um veículo novo pra Apae de Içara que faz ,https://www.instagram.com/reel/DD7beoXptHK/
18016844888485746,2024-03-27,REELS,Institucional / Agenda,removido,fora de 2025-2026,,219,201,18,Um bombom pra alegrar a tarde de todo mundo que passa no Gabinete 34! ,https://www.instagram.com/reel/C5BwHPCuCXL/
18051761678329409,2025-10-25,FEED,Institucional / Agenda,removido,Pescaria Brava (todos fora),,218,210,8,"✨ Parabéns, Pescaria Brava! 🎉 A cidade mais jovem de Santa Catarina s",https://www.instagram.com/p/DQQCXWZDfXy/
17910546135064965,2025-01-08,REELS,Autismo / TEA,aprovado,TEA/autismo (fica todos),Público autismo / SC,218,193,25,AUTISMO: PROJETO DO CENSO É PIONEIRO! 🧩 Nossa iniciativa de parceria ,https://www.instagram.com/reel/DElL-s4pqc7/
18285013024269248,2025-07-20,REELS,Segurança,removido,segurança (todos fora),,217,208,9,"🚧 Obra aguardada, conquista confirmada! A ligação entre a Várzea e a ",https://www.instagram.com/reel/DMVbiB5uwiT/
18226559419259818,2024-03-25,REELS,Obras e Entregas,removido,fora de 2025-2026,,216,202,14,Junte-se a nós na busca pela redragagem do Rio Tubarão! A obra é nossa,https://www.instagram.com/reel/C48Wb8HuSvf/
18060792083136599,2025-09-30,REELS,Cultura e Tradição,avaliar,sem regra (revisar),,215,210,5,130 ANOS DE AMIZADE 🇧🇷🤝🇯🇵 Uma história de respeito e cooperação q,https://www.instagram.com/reel/DPPDM-MAP3K/
18230177509162501,2023-02-13,FEED,Autismo / TEA,removido,fora de 2025-2026,,215,194,21,📌Defender o direito das pessoas com Autismo é uma das nossas bandeira,https://www.instagram.com/p/ConwL3wOK5r/
17995812554923670,2026-03-20,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,214,192,22,A última vai te surpreender! 👀🍍 Comenta aqui a que você achou mais c,https://www.instagram.com/p/DWHzUh1gdmZ/
18016073249357569,2024-06-09,FEED,Institucional / Agenda,removido,fora de 2025-2026,,214,210,4,Momento de muita oração onde nos preenchemos de fé e amor. Recebendo a,https://www.instagram.com/p/C7-bx_axi_8/
18018536546299460,2024-02-22,REELS,Institucional / Agenda,removido,fora de 2025-2026,,213,184,29,Esse é só um pouquinho do meu trabalho!😜 #deputadoestadual #pepecolla,https://www.instagram.com/reel/C3qU9D3Or-n/
17979608036872429,2025-09-08,FEED,Institucional / Agenda,avaliar,sem regra (revisar),Tubarão,212,169,43,"TER DEPUTADO FAZ DIFERENÇA! 🚀 Tubarão pode contar comigo hoje, amanhã",https://www.instagram.com/p/DOWbHnHAB0-/
18098654588322981,2026-05-05,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,210,189,21,Estamos escalados pra esse ano! 🇧🇷 🛡️Saíram as figurinhas do time q,https://www.instagram.com/p/DX-EPz4mQ3_/
18051624506003893,2024-12-16,REELS,Educação,removido,fora de 2025-2026,,210,178,32,🗳️ Educação que transforma o futuro!📚 Você sabia que a Educação Mora,https://www.instagram.com/reel/DDp0fN4yDFO/
17875608392780356,2023-02-08,FEED,Institucional / Agenda,removido,fora de 2025-2026,,210,189,21,Ao vivo da tribuna falando diretamente com os jovens que sonham com um,https://www.instagram.com/tv/CoaYDqSog6-/
17940237614938408,2025-09-12,REELS,Autismo / TEA,aprovado,TEA/autismo (fica todos),Público autismo / SC,209,192,17,INCLUSÃO QUE FAZ A DIFERENÇA! 🧩 Uma sala sensorial transforma a exper,https://www.instagram.com/reel/DOgD7NZgMO6/
17872836675189081,2024-10-03,REELS,Esporte,removido,fora de 2025-2026,,208,195,13,Nossa Judoca trocou de faixa hoje! 💕✨ Esportes e artes marciais ensin,https://www.instagram.com/reel/DArPMs8SPS0/
17917467359905832,2024-04-03,REELS,Obras e Entregas,removido,fora de 2025-2026,,207,186,21,A CCR TEM QUE NOS OUVIR! 🗣️ Nossas marginais da BR-101 estão sendo al,https://www.instagram.com/reel/C5UOUSnOC9b/
17862008265649774,2026-06-23,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,206,195,11,"FIM DA ESPERA! 🌉✅ Depois de mais de 20 anos de espera, a comunidade d",https://www.instagram.com/reel/DZ7sV1TgI_m/
17968506308331792,2023-03-02,FEED,Institucional / Agenda,removido,fora de 2025-2026,,206,196,10,"O #TBT é delas. Papai tá com saudade, amo vocês! ❤️ #santacatarina #fa",https://www.instagram.com/p/CpSoBOnOyMl/
18440615629041985,2024-05-27,REELS,Cultura e Tradição,removido,fora de 2025-2026,,205,192,13,"🎉🎂 Parabéns, Tubarão! Hoje você completa 154 anos de história e forç",https://www.instagram.com/reel/C7eNCUoOtLs/
17892233547126676,2025-05-21,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,204,198,6,Como é bom receber vocês! 💕 @redefemininatubarao contem comigo nessa ,https://www.instagram.com/p/DJ7eqtLJ_x6/
17979427448110453,2023-06-29,REELS,Cultura e Tradição,removido,fora de 2025-2026,,204,189,15,"ROTA TURÍSTICA DAS ÁGUAS TERMAIS! 💦 O turismo, a cultura e a terra da",https://www.instagram.com/reel/CuFa3NVOwA6/
18116830186649172,2026-03-26,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,202,187,15,ORGULHO PROGRESSISTA! 💙,https://www.instagram.com/p/DWVFbCkjZde/
18082040732319718,2025-11-22,REELS,Cultura e Tradição,avaliar,sem regra (revisar),,202,186,16,"A tilápia é mais que um peixe: é renda, tradição e o sustento de cente",https://www.instagram.com/reel/DRXsHungVDy/
18065949050191374,2025-08-29,REELS,Institucional / Agenda,avaliar,sem regra (revisar),Içara,202,179,23,✨ Gratidão imensa a toda a cidade de Içara pelo título de Cidadão de I,https://www.instagram.com/reel/DN61HFmDW1i/
17984358686457131,2024-01-26,FEED,Institucional / Agenda,removido,fora de 2025-2026,,201,189,12,Ano eleitoral o assunto não poderia ser outro: política e eleições! 😉,https://www.instagram.com/p/C2lGNUWuywS/
18078062003399096,2026-06-07,FEED,Cultura e Tradição,avaliar,sem regra (revisar),,199,190,9,"🎉🌽 TEMPO DE FESTA JUNINA! Chegou uma das épocas mais bonitas do ano,",https://www.instagram.com/p/DZSpoECPRhN/
17989997887992788,2023-07-24,FEED,Autismo / TEA,removido,fora de 2025-2026,,199,183,16,🧩É fazendo grupos de trabalho da Frente Parlamentar do Autismo que ag,https://www.instagram.com/p/CvF_QyZuHok/
17973700472514434,2023-06-12,REELS,Obras e Entregas,removido,fora de 2025-2026,,199,173,26,"+ de R$ 13 milhões em investimentos de equipamentos e veículos, 🚒 🧑‍",https://www.instagram.com/reel/CtZEX7iuU3T/
17983638451793262,2023-02-24,FEED,Institucional / Agenda,removido,fora de 2025-2026,,199,185,14,O movimento Pepê por Elas foi fundamental durante a campanha e reconhe,https://www.instagram.com/p/CpDwOa7up1M/
18037922189275127,2024-10-21,REELS,Educação,removido,fora de 2025-2026,,198,176,22,Estágio Visita! 📚 Um programa que faz a diferença na formação polític,https://www.instagram.com/reel/DBZdUUwyYCD/
17878573433957265,2023-10-02,FEED,Institucional / Agenda,removido,fora de 2025-2026,,198,188,10,Um ano se passou desde a eleição. Foi um dia inesquecível. Me lembro d,https://www.instagram.com/p/Cx6H5v6OEfK/
18328477348071968,2023-02-03,FEED,Institucional / Agenda,removido,fora de 2025-2026,,198,182,16,"📰Essas são algumas das nossas bandeiras, ideias e compromissos e faze",https://www.instagram.com/p/CoNyCukOrYQ/
18079745014519465,2024-12-03,REELS,Obras e Entregas,removido,fora de 2025-2026,,197,175,22,MATO NAS RODOVIAS! 🌱🛣️🌿 Questionei o estado por esse abandono das r,https://www.instagram.com/reel/DDIAOxppH4L/
17984267759082130,2023-07-21,REELS,Institucional / Agenda,removido,fora de 2025-2026,,197,188,9,GAROPABA E PAULO LOPES BEM REPRESENTADAS! 👏 Hoje o dia foi de muito t,https://www.instagram.com/reel/Cu-XlbusbR7/
18094195078789798,2026-02-15,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,196,185,11,"NÃO É MILAGRE. É MECANISMO. 🧠🔬 Quando a ciência entende a causa, ela",https://www.instagram.com/reel/DUyJsSoAIz2/
18200522245217118,2023-03-08,REELS,Institucional / Agenda,removido,fora de 2025-2026,,196,188,8,"As mulheres são exemplos de força, coragem e amor. Mães, avós, filhas,",https://www.instagram.com/reel/Cph93DRDHda/
18103664563847547,2026-06-29,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,195,172,23,SANTA CATARINA MERECE RESPEITO! 👊🇧🇷 Santa Catarina é terra de gente,https://www.instagram.com/reel/DaK_pNiAD9b/
17987102942384190,2024-01-23,REELS,Institucional / Agenda,removido,fora de 2025-2026,,195,183,12,PRONTA PRA SALVAR VIDAS! 🩸 A nova sede do Hemosc inaugurada em Tubarã,https://www.instagram.com/reel/C2cz8InukK1/
18140189095472938,2026-05-30,FEED,Esporte,removido,esporte sem realização,,194,178,16,JUDÔ E VALORES 🥋❤️ O esporte ensina muito mais do que técnica. Ensina,https://www.instagram.com/p/DY946lRgCGN/
17922807051089857,2025-05-31,FEED,Rural e Agro,removido,agro sem realização,,194,187,7,"📍 **ESTAR PERTO FAZ TODA A DIFERENÇA!** 🚗✨ Passamos por Agronômica, ",https://www.instagram.com/p/DKTKuzxI2Rm/
18012689960689564,2025-01-21,REELS,Institucional / Agenda,avaliar,sem regra (revisar),Pedras Grandes,194,186,8,📍PEDRAS GRANDES! 👏 A visão do prefeito @agnaldofilippi para o turism,https://www.instagram.com/reel/DFGnE2TyanV/
18028550494913523,2024-03-03,REELS,Obras e Entregas,removido,fora de 2025-2026,,194,184,10,"DE OLHO NAS ESTRADAS! 👀 A Serra do Corvo Branco necessita de atenção,",https://www.instagram.com/reel/C4Df724uaji/
18078590954676013,2026-07-14,REELS,Obras e Entregas,aprovado,obra/entrega (direcionar p/ cidade),cidade da obra,193,165,28,"INFRAESTRUTURA É PRIORIDADE! 🚧 Santa Catarina cresce, produz e gera o",https://www.instagram.com/reel/DayZRJateKd/
17911834062071300,2025-02-03,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,193,186,7,CONCLUÍDO COM SUCESSO ✅ Janeiro foi um mês de muito diálogo e compromi,https://www.instagram.com/p/DFnmcuIJzBC/
18094428545344007,2026-06-30,REELS,Esporte,removido,curadoria manual (linha 29),,190,182,8,EM CLIMA DE COPA O ESPORTE MERECE ESTRUTURA! ⚽🔥 Quem vê um placar ele,https://www.instagram.com/reel/DaOGeN9pl4L/
18088649824404023,2024-01-07,FEED,Institucional / Agenda,removido,fora de 2025-2026,,190,182,8,Um ano de trabalho intenso se passou! 🚀💼 A dedicação trouxe muitas c,https://www.instagram.com/p/C1zSD1Eul7H/
17989295723256266,2023-11-21,REELS,Saúde,removido,fora de 2025-2026,,190,178,12,💸Hospital de Tubarão recebe R$ 400 mil para a emergência 🏥O Hospital,https://www.instagram.com/reel/Cz7Lra1ueic/
18511153846003636,2025-06-08,REELS,Institucional / Agenda,avaliar,sem regra (revisar),Gravatal,189,184,5,"Um bolinho arrematado em Gravatal 😋 Gosto de estar assim, junto da co",https://www.instagram.com/reel/DKpjMYMpDBy/
17943495918054730,2025-09-26,REELS,Obras e Entregas,aprovado,obra/entrega (direcionar p/ cidade),Tubarão,188,182,6,"MAIS UMA OBRA PRA VALER 🚧 A rua 12 de Outubro, em Tubarão, está saind",https://www.instagram.com/reel/DPEqxayjGmo/
18016066384589710,2023-05-12,REELS,Rural e Agro,removido,fora de 2025-2026,,188,184,4,"A segunda edição da Agropolo tá acontecendo hoje, sábado e domingo, no",https://www.instagram.com/reel/CsKRzstLAHn/
18393800704152928,2026-04-29,REELS,Atualidades,removido,base de atualidades cai,,186,172,14,IMPOSTO QUE FICA NA CIDADE 💰 Você sabia que pode destinar parte do se,https://www.instagram.com/reel/DXuTuKagIZM/
18042009116167436,2025-04-08,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,186,176,10,TRAGÉDIA ANUNCIADA! ❌ 🚨 O acidente do final de semana escancarou o de,https://www.instagram.com/reel/DIM6vKTJ0X7/
18073041133620917,2024-12-02,REELS,Autismo / TEA,removido,fora de 2025-2026,,185,169,16,"AUTISMO, eu defendo! 🧩💙 🚨 Conquistas que transformam vidas: 📽️ Lei",https://www.instagram.com/reel/DDFTmWEpgM_/
17887757756898175,2023-12-11,REELS,Institucional / Agenda,removido,fora de 2025-2026,,185,170,15,QUE TRABALHO LINDO! 🌻 Orgulho de ver de perto esse trabalho que impac,https://www.instagram.com/reel/C0ulgFfu95l/
18021850415523904,2024-09-11,REELS,Institucional / Agenda,removido,fora de 2025-2026,,184,164,20,Essa é nossa mini Deputada Helena dominando a Assembleia! Quem aguenta,https://www.instagram.com/reel/C_yhiW3ySLT/
18427807819058183,2024-03-25,FEED,Institucional / Agenda,removido,fora de 2025-2026,,184,168,16,Um passo importante para o futuro de Tubarão! 👊😉 Dia de filiar o dr.,https://www.instagram.com/p/C49MnWbOOYx/
17992034386830684,2023-03-14,FEED,Institucional / Agenda,removido,fora de 2025-2026,,184,172,12,Mais um dia cheio! 🙌 Começamos cedo com entrevista no caminho para Fl,https://www.instagram.com/p/CpyQIybOD1p/
18599032210057653,2026-07-05,REELS,Esporte,removido,curadoria manual V6 (linha 25),Morro da Fumaça,183,162,21,"É GOLAÇO PARA MORRO DA FUMAÇA! ⚽🇧🇷 Em dia de jogo da Seleção, quem t",https://www.instagram.com/reel/DaaZdM-AVlQ/
