ig_media_id,data,tipo,tema,conexao_pontual,curtidas,comentarios,engajamento,legenda,permalink
18046499393069092,2024-10-17,REELS,Institucional,,151,23,174,"Hoje é o dia dela. 💕 Do meu amor, aquela que está sempre ao meu lado.",https://www.instagram.com/reel/DBPOme6y-1j/
18060009598552658,2024-07-10,REELS,Institucional,,143,31,174,FOFOCA BOA! 💥 R$ 5 Milhões serão anunciados amanhã pela Bancada do su,https://www.instagram.com/reel/C9QXYQPpHE6/
18097839826332353,2023-11-01,REELS,Obras/Entregas,,152,22,174,PRAZOS DEFINIDOS PRA ATUALIZAÇÃO DO PROJETO DA REDRAGAGEM DO RIO TUBAR,https://www.instagram.com/reel/CzHftoEuECa/
18073214578668233,2025-04-01,FEED,Autismo/TEA,,151,22,173,AUTISMO DEFENDIDO COM AÇÕES! 🧩👊 Cada pessoa autista trilha uma jorna,https://www.instagram.com/p/DH5-3xUOghS/
18000259373242976,2024-02-29,FEED,Institucional,,161,12,173,"O #tbt que a gente gosta: Família, Flusão e Emoção!🇮🇹",https://www.instagram.com/p/C38ZXJ8O8qy/
18349447771164825,2025-10-25,FEED,Esporte,,166,6,172,ORGULHO E DISCIPLINA 🥋💙 O esporte é um dos caminhos mais bonitos pra,https://www.instagram.com/p/DQPAXW6ACEL/
17962663766396911,2023-07-06,REELS,Institucional,,158,14,172,Respondendo alguns comentários! Aqui o debate é sério e gostamos de sa,https://www.instagram.com/reel/CuXsvuoN2Jw/
18084291196848335,2025-08-10,FEED,Institucional,sim,164,5,169,Feliz dia dos pais para todos 💙,https://www.instagram.com/p/DNL08XhpN1o/
18388216648190849,2025-06-20,FEED,Educacao,,149,20,169,"Não é sobre obediência, É SOBRE EDUCAÇÃO! 📚 Nosso projeto de Educação",https://www.instagram.com/p/DLIILZJuBNA/
18028646986480285,2023-03-13,REELS,Obras/Entregas,,156,13,169,A redragagem é uma obra que temos que debater! 🗣️ Vai impactar na vid,https://www.instagram.com/reel/Cpv4BANjp3F/
18066972350364107,2026-05-18,REELS,Institucional,,160,8,168,"“Made in China” AQUI É MADE IN BRASIL!!!🇧🇷⚡ A EIKTO, instalada em La",https://www.instagram.com/reel/DYewg67grRe/
17984635001331316,2023-07-18,FEED,Institucional,,162,6,168,Bastidores são massa! 🎬 É aqui que o @luizprrudencio me segura pra qu,https://www.instagram.com/p/Cu2bMiYJIBm/
17953143926841025,2025-07-12,REELS,Cultura/Tradicao,sim,164,3,167,Festa junina do Colégio São José! 🌽🎉 Aproveitando esse tempinho pra ,https://www.instagram.com/reel/DMBQQcwJdlX/
17871109868856905,2023-03-16,FEED,Institucional,,158,9,167,#tbt do alicerce da minha vida no dia de Corpus Cristi! ❤️,https://www.instagram.com/p/Cp3YTvFO4zG/
18022440161175873,2024-05-17,REELS,Institucional,,145,21,166,MIGRAÇÃO DO RIO GRANDE DO SUL PARA SANTA CATARINA! 🙏 Vamos pensar e e,https://www.instagram.com/reel/C7Fd8RIOqXM/
17928193791026673,2025-10-04,REELS,Institucional,,158,7,165,MAIS CUIDADO COM A NOSSA GENTE 🚐💙 Praia Grande ganhou mais do que um,https://www.instagram.com/reel/DPZvCR3kagJ/
18291242593283714,2025-10-03,REELS,Obras/Entregas,,151,13,164,GAROPABA NO ASFALTO! 🛣️🚧 Mais investimentos para melhorar a mobilida,https://www.instagram.com/reel/DPWo86PDZA6/
18191464510280324,2023-08-02,REELS,Institucional,,141,23,164,"PRESTAR CONTAS 🎯 Muito trabalho, aprendizado e dedicação. Espero que ",https://www.instagram.com/reel/CvdSWzAMf40/
18092490871665886,2025-09-13,REELS,Institucional,,149,14,163,Faz o café que eu to chegando! ☕️🚀,https://www.instagram.com/reel/DOjBG9xDRyZ/
17915584965318386,2026-03-18,FEED,Institucional,,144,18,162,"MENOS CUSTO, MAIS CUIDADO COM OS HOSPITAIS☀️🏥 Aprovamos na Alesc um p",https://www.instagram.com/p/DWCkUfKgRkT/
18046241630204994,2025-06-18,REELS,Autismo/TEA,,137,25,162,"AUTISMO É PRIORIDADE! 💙 O autismo não tem cara, mas tem realidade e e",https://www.instagram.com/reel/DLDi5nQJRd6/
18013706162167050,2024-02-14,REELS,Institucional,,113,49,162,🗣️LAGUNA MERECE RESPEITO! Tem muita gente que curtiu o carnaval de la,https://www.instagram.com/reel/C3VZO9BuTtn/
18275936479117093,2023-03-23,FEED,Institucional,,144,17,161,🔊O projeto do reajuste do salário mínimo regional foi aprovado por un,https://www.instagram.com/p/CqJWBW6uLF1/
18065478617342975,2026-04-27,REELS,Autismo/TEA,,138,22,160,AUTISMO E IPVA: UM DIREITO QUE MUITA GENTE AINDA NÃO SABE 🚗💙 Muita g,https://www.instagram.com/reel/DXpg2Nqgewx/
18002738894740546,2025-03-19,REELS,Institucional,,146,14,160,APRENDENDO MANDARIM E IMPULSIONANDO EMPREGOS! 🤝 🇨🇳 Explorando oport,https://www.instagram.com/reel/DHY0Az-Ocus/
18085262056487679,2024-12-17,REELS,Institucional,,140,20,160,ASSINADO! ✍️ Nosso termo de cooperação para o desenvolvimento do censo,https://www.instagram.com/reel/DDsp7yuOKZO/
18190491874289953,2024-06-30,FEED,Cultura/Tradicao,,157,3,160,Com esse friozinho aquela deliciosa sopa na 114ª Festa de São Pedro em,https://www.instagram.com/p/C82GVW5uPx0/
17842709952027723,2023-07-16,FEED,Institucional,,157,3,160,Quem não gosta de uma tainha assada em um domingo de sol? 🐟 Essa aqui,https://www.instagram.com/p/CuxSCuUuxAu/
17990197426972384,2023-05-17,REELS,Institucional,,152,8,160,Uma verdadeira maratona! 💪💼 Hoje participei da Comissão de Tecnologi,https://www.instagram.com/reel/CsXF28wO8BP/
18084878312067666,2025-11-01,FEED,Institucional,,154,5,159,💙 Casa cheia em Armazém! Que energia incrível estar com tantas lidera,https://www.instagram.com/p/DQfn7HVjeDs/
18000566306485489,2023-10-31,REELS,Obras/Entregas,,148,11,159,"FIQUE ATENTO! 🚨 Em defesa da Redragagem do Rio Tubarão, estaremos ama",https://www.instagram.com/reel/CzEcm3pOOqk/
18088439765520125,2026-04-10,REELS,Obras/Entregas,,146,12,158,"MAIS PAVIMENTAÇÃO, MAIS QUALIDADE DE VIDA 🛣️ Uma máquina que vai acel",https://www.instagram.com/reel/DW9LIjfgFbP/
18423288346040571,2024-03-08,FEED,Institucional,,153,5,158,"Elas são tudo pra mim! minha razão de viver, minha alegria, meu mundo.",https://www.instagram.com/p/C4QGcnSukd6/
18144976942459473,2025-12-30,REELS,Institucional,,136,21,157,"Ano corrido de muito trabalho, confere aí o que a Siri trouxe pra gent",https://www.instagram.com/reel/DS5ziPvga64/
18412059511117355,2025-10-11,REELS,Atualidades,,157,0,157,CORAGEM PELA DEMOCRACIA A perseguição de um regime autoritário que tra,https://www.instagram.com/reel/DPrrpj0AQyz/
18173849383320485,2025-03-12,REELS,Institucional,,145,12,157,"Simplificando os convênios estaduais! 🎯 Agora, apenas a parte repassa",https://www.instagram.com/reel/DHHAvCyJOar/
17913731129970399,2024-07-25,REELS,Obras/Entregas,,147,10,157,ORGULHO EM FAZER PARTE DESSA CONQUISTA 🚀 Olhar lá na frente e ver a c,https://www.instagram.com/reel/C922_EPJH29/
18080731637642171,2026-06-10,REELS,Obras/Entregas,,149,7,156,🚒 SEGURANÇA QUE FICA PARA O FUTURO Mais uma importante entrega para o,https://www.instagram.com/reel/DZayE7cAE8M/
17845147938009539,2023-06-20,REELS,Institucional,,142,13,155,"Defender o meio ambiente sim, frear o desenvolvimento não! Impor medid",https://www.instagram.com/reel/CtuidD7JmgF/
18174590965259760,2023-02-16,REELS,Institucional,,142,13,155,"Na conversa com a @magdatuba e o @ramon._silveira na @radiotuba, falam",https://www.instagram.com/reel/Covau_UDwD_/
18320871625180042,2024-06-27,FEED,Institucional,,150,4,154,Saudade Delas! ❤ @brubrunelcollaco @manu_brunel_collaco,https://www.instagram.com/p/C8uGZxuIIrd/
17936811494666442,2023-11-26,REELS,Institucional,sim,150,4,154,"Lelê adora a época do Natal, e há um motivo especial! Sabemos que part",https://www.instagram.com/reel/C0H_qt3uP64/
17935486367606295,2023-07-08,REELS,Rural/Agro,,152,2,154,"FEAGRO! 🐂 A maior feira do gado Jersey da América Latina, várias expo",https://www.instagram.com/reel/Cuc2PQQO6kd/
17843854712969134,2023-04-03,REELS,Autismo/TEA,,143,11,154,🧩 Autismo é uma maneira diferente de ver o mundo. Venha participar do,https://www.instagram.com/reel/Cqlth_PDTYQ/
17976751514048628,2023-02-27,FEED,Institucional,,141,13,154,➡️ Conheça 5️⃣ projetos que farão a diferença no nosso Estado. Vamos b,https://www.instagram.com/p/CpLj8sguIWe/
18036447616791528,2024-06-11,REELS,Cultura/Tradicao,,127,26,153,APROVADO NA CCJ ✅ 🇮🇹🍽️ O Tombo da Polenta como patrimônio cultural ,https://www.instagram.com/reel/C8Fo5KeplQT/
18024897971416429,2025-03-15,REELS,Rural/Agro,,132,20,152,"🚜🌱 Agora, carne e leite de caprinos e ovinos estão garantidos na ali",https://www.instagram.com/reel/DHOglVhOoZk/
18059144938770026,2024-10-26,FEED,Cultura/Tradicao,,148,4,152,“Orgulho em cada movimento! Minhas meninas arrasaram no festival de ju,https://www.instagram.com/p/DBlwOjrOnef/
18344428951133733,2024-10-08,FEED,Institucional,,148,4,152,Voltamos com tudo! 🚀 CCJ e plenário a todo o vapor para fazer leis ef,https://www.instagram.com/p/DA4KOQ0SNOJ/
17890475370028233,2024-06-20,REELS,Institucional,,142,10,152,VISITE O FAROL DE LAGUNA! 🌅✨ ACERTOU QUEM PENSOU NO FAROL DE SANTA MA,https://www.instagram.com/reel/C8dAZbKOTQj/
18290582884080364,2024-03-02,FEED,Institucional,,149,3,152,"A serra catarinense é linda, e eu posso provar! 😉 📍 Serra do Corvo B",https://www.instagram.com/p/C4ByR4EOx8T/
17857977360474652,2025-08-19,FEED,Institucional,,147,4,151,UNIÃO PROGRESSISTA: NOVO CAPÍTULO NA POLÍTICA 🇧🇷 Nossa convenção Pro,https://www.instagram.com/p/DNi8oy0O8Z3/
18326972980092549,2025-01-21,FEED,Institucional,,135,16,151,Alôô Tubarãoo! Hoje não esquece de tomar água e passar protetor solar.,https://www.instagram.com/p/DFFbjXLOJwj/
18168561904411390,2026-04-15,REELS,Autismo/TEA,,134,16,150,AUTISMO É PRIORIDADE 💙 Todo pai e toda mãe de uma criança com autismo,https://www.instagram.com/reel/DXKkyJECden/
18326845795161703,2025-05-02,REELS,Atualidades,,134,16,150,"💥 TRUMP QUER DERRUBAR O DÓLAR? 🤔 📉 Em 1985, os EUA desvalorizaram o",https://www.instagram.com/reel/DJKnBMKptDy/
18039922606524313,2023-09-07,REELS,Cultura/Tradicao,,145,5,150,Um dia marcante que ecoa na história. Celebre a independência com orgu,https://www.instagram.com/reel/Cw5xQZ_u_9d/
18179185780386402,2026-04-06,FEED,Institucional,,129,20,149,RECONHECIMENTO QUE NOS MOTIVA 🙏✨ Receber essa homenagem da STAN (Asso,https://www.instagram.com/p/DWy6VG0APMa/
18004741538824226,2025-12-09,FEED,Saude,,149,0,149,"SAÚDE MENTAL IMPORTA 🧠✨ Hoje, o deputado Felippe Collaço entregou uma",https://www.instagram.com/p/DSDt14cAY1N/
18247322857216977,2024-03-09,FEED,Institucional,,142,7,149,Unindo forças para o futuro das nossas cidades 🤝✨ Articulações e polí,https://www.instagram.com/p/C4Tsv4UOpUD/
17936072847211722,2026-04-19,REELS,Obras/Entregas,,139,9,148,DESENVOLVIMENTO QUE CHEGA NA PONTA 🚧 Mais uma conquista para Orleans!,https://www.instagram.com/reel/DXU6Z_DAQ_z/
18057941180004744,2025-02-17,FEED,Institucional,,143,5,148,Entrando pra Trend e percebendo que o tempo passa rápido e a gente se ,https://www.instagram.com/p/DGLk4UVpaX7/
18035585321285175,2024-08-11,FEED,Institucional,,136,12,148,Obrigado minhas meninas! 😍 Papai ama muito vocês e sinto muito orgulh,https://www.instagram.com/p/C-hycxuugLl/
17943949172571742,2023-07-29,REELS,Institucional,sim,135,13,148,"Parabéns, lagunense! 🎉🎂 Neste aniversário da cidade, vamos celebrar ",https://www.instagram.com/reel/CvR196JMYng/
18052898050392297,2023-03-28,REELS,Institucional,,143,5,148,"🙋‍♂️Diretamente da Marcha dos Prefeitos, represento você em pautas im",https://www.instagram.com/reel/CqWQw2RD41P/
18087247814091590,2025-12-22,REELS,Esporte,,136,11,147,"🚐🚑 Mais mobilidade, mais cuidado e mais esporte para Capivari! Entre",https://www.instagram.com/reel/DSkih7EgAn7/
18034545241875273,2024-07-07,FEED,Institucional,sim,141,6,147,"Te amo Filha! Feliz aniversário, que Deus continue te guiando e abenço",https://www.instagram.com/p/C9H242nufKX/
18365618287224538,2026-06-08,REELS,Educacao,,138,8,146,🏗️💙 MAIS ESPAÇO. MAIS INCLUSÃO. MAIS FUTURO. As novas salas da APAE ,https://www.instagram.com/reel/DZVXanCP3zk/
17905513992413205,2026-05-02,REELS,Rural/Agro,,134,12,146,MAIS INVESTIMENTO NO CAMPO 🚜 Seguimos trabalhando e entregando result,https://www.instagram.com/reel/DX2bA8eBzyP/
18143876269390391,2025-10-31,FEED,Institucional,,142,4,146,🤝 Encontro com as lideranças do Alto Vale Reunimos lideranças da regi,https://www.instagram.com/p/DQdBPJhDRIR/
18525174658050058,2025-08-16,FEED,Institucional,,141,5,146,"✨ Nosso sábado é assim: sempre junto, sempre presente! Hoje marcando p",https://www.instagram.com/p/DNbX32JpTd9/
18187816510319195,2025-08-11,REELS,Institucional,,143,3,146,🚀O futuro da inovação já tem endereço em Tubarão: Sigma Park! 💡 🏙️ ,https://www.instagram.com/reel/DNOv9s7JGrx/
18236004316275952,2024-08-17,REELS,Institucional,,132,14,146,SC DE PERTO! 🗺️ Política é sobre se conectar verdadeiramente com cada,https://www.instagram.com/reel/C-yZL73pu2S/
18056475707329790,2025-12-18,REELS,Obras/Entregas,,135,10,145,"PAULO LOPES FAZ E FAZ RÁPIDO! 🚜💥 Obra boa é obra entregue, e Paulo L",https://www.instagram.com/reel/DSazYTEgWin/
17868875046338716,2025-03-17,REELS,Institucional,,121,24,145,"EUA ❌ CHINA, quem ganha com essa briga? 👀 Deixa sua opinião nos comen",https://www.instagram.com/reel/DHUNmaWpYYk/
18396121729065075,2023-12-17,REELS,Obras/Entregas,,124,21,145,"TUBARÃO MERECE! 🦈 No primeiro ano de mandato, conquistamos R$ 10 milh",https://www.instagram.com/reel/C09SH1fOt7w/
17983229585796745,2025-02-21,REELS,Saude,,124,20,144,MAIS RECURSOS PARA A SAÚDE DE JAGUARUNA! 🏥✅ Estive no Hospital de Car,https://www.instagram.com/reel/DGWJwgHJOuB/
18057020800945551,2024-12-31,FEED,Institucional,,137,7,144,"Foram tantos momentos que não cabem em um só álbum, obrigado 2024! 🎉 ",https://www.instagram.com/p/DEQWIQDJQqi/
18043601692431605,2023-04-12,REELS,Cultura/Tradicao,,137,7,144,Um assunto difícil: o atentado em Blumenau marcou a história de SC e e,https://www.instagram.com/reel/Cq87AUHg-9Q/
17962883762968595,2025-09-17,REELS,Institucional,,139,4,143,🚨 Notícia boa pra Gaspar! 💙 R$ 150 mil já estão garantidos para fort,https://www.instagram.com/reel/DOtg4q-gACe/
17869342095117344,2024-06-26,REELS,Obras/Entregas,,124,19,143,MAIS DE 5️⃣ MILHÕES! 🌽 TUBARÃO 📍Pavimentação da rua Adolfo José de S,https://www.instagram.com/reel/C8sNDohJJkW/
17876025393505372,2026-06-29,FEED,Institucional,sim,139,3,142,Rumo às oitavas com a nossa seleção! Que venha mais uma vitória do nos,https://www.instagram.com/p/DaLk7GBJN1h/
17885194002550245,2026-05-12,REELS,Institucional,,125,17,142,TUBARÃO MERECE MAIS! Tenho muito orgulho de representar essa cidade qu,https://www.instagram.com/reel/DYPI4gPAXfs/
18085070561091263,2025-12-10,REELS,Institucional,,134,8,142,💥 Capivari de Baixo segue avançando — e o trabalho não para! Revitali,https://www.instagram.com/reel/DSFyT4-AMnE/
18054955535416618,2026-02-06,REELS,Obras/Entregas,,136,5,141,CARRO NOVO PARA CAPIVARI DE BAIXO 🚗💪 Mais uma conquista chegando par,https://www.instagram.com/reel/DUbUjoyiahu/
18045421519464382,2023-07-19,REELS,Institucional,,123,18,141,Lutando por Laguna e fortalecendo a região! Colaborando com o desenvol,https://www.instagram.com/reel/Cu5JJL9sZBv/
17998890439773254,2023-04-21,REELS,Saude,,136,5,141,Investir em saúde é investir na população! 🏥 Fazer parte desse moment,https://www.instagram.com/reel/CrUFtc1u9HJ/
18047650903870080,2024-08-05,REELS,Saude,,123,17,140,"EXAMES EM FARMÁCIAS SANCIONADO! ✅ 🔬📋 A Lei N° 19.011, que permite a ",https://www.instagram.com/reel/C-SynpCuRnO/
18385126168036465,2023-09-27,REELS,Institucional,,131,8,139,➡️ Você sabia que um doador de órgãos e tecidos pode salvar até dez vi,https://www.instagram.com/reel/CxtfajxucWO/
18008836565608326,2025-07-26,FEED,Institucional,,135,3,138,"O trabalho não para! 🚀 Reunião importante do partido em Gravatal, reu",https://www.instagram.com/p/DMln7PPJmeG/
18056056433036335,2025-06-06,FEED,Institucional,,127,11,138,Trabalhando por SC porque nossas cidades merecem! 👊,https://www.instagram.com/p/DKkXSXCOWh7/
18423945031110492,2025-11-01,FEED,Institucional,,135,2,137,"Quando temos apoio, a caminhada fica mais fácil. E o que falar desse t",https://www.instagram.com/p/DQhVkILAJkT/
18209123872306993,2025-05-23,REELS,Institucional,,132,5,137,Boa notícia chegando pra Antônio Carlos! 🤭 R$350 mil garantidos para ,https://www.instagram.com/reel/DKALTQwO44g/
17893385039910966,2023-10-11,REELS,Saude,,118,19,137,"OUTUBRO ROSA É PREVENÇÃO! 💗 Mulheres, façam seus exames!🙌",https://www.instagram.com/reel/CyRgl_hOgK4/
18178191868254512,2023-02-15,FEED,Institucional,,123,14,137,COMISSÕES PERMANENTES DEFINIDAS ✅ Essas que expliquei um pouco serão a,https://www.instagram.com/p/CoszPUUOLdc/
18165286774346533,2025-06-12,FEED,Institucional,sim,134,2,136,E hoje é dia dos namorados. Então lá vai uma fotinho com minha companh,https://www.instagram.com/p/DK0ESEEptCT/
18443010643037782,2024-07-11,REELS,Obras/Entregas,,112,24,136,PROJETO DRAGAGEM ✅ 🌊🚢 Hoje damos um passo importante para a seguranç,https://www.instagram.com/reel/C9S8USuPyjo/
18049952635634855,2024-05-22,FEED,Saude,,131,5,136,UNIDOS PELO COMBATE AO CÂNCER🌸 Na Rede Feminina de Combate ao Câncer ,https://www.instagram.com/p/C7SNaN7JMPc/
17915272040727375,2023-05-03,REELS,Institucional,,126,10,136,"Uma homenagem simples, mas de coração ao Lar da Menina de Tubarão! 👏 ",https://www.instagram.com/reel/Cry81W5udwB/
18095148865659818,2025-09-14,REELS,Obras/Entregas,,127,8,135,🚧 MAIS UMA RUA ASFALTADA! 🛣️ Hoje é dia de comemorar: a pavimentação,https://www.instagram.com/reel/DOluzWuAPl3/
18103987951915347,2026-04-03,FEED,Institucional,,127,7,134,RECONHECIMENTO QUE NOS MOVE 💙 Recebi com muita gratidão uma moção de ,https://www.instagram.com/p/DWrzXfMAS8D/
18094544249017782,2026-04-01,REELS,Autismo/TEA,,105,29,134,"INVESTIMENTO QUE TRANSFORMA 🧩 No mês do Abril Azul, reforçamos uma pa",https://www.instagram.com/reel/DWlyjIAgJDv/
17985751028920583,2025-12-24,REELS,Institucional,sim,123,11,134,"FELIZ NATAL 🎁 ✨🎄 O Natal é tempo de sentir, agradecer e estar junto.",https://www.instagram.com/reel/DSpdWgmgM_n/
18003425057335075,2024-06-08,FEED,Institucional,,130,4,134,"Nosso pré-candidato a prefeito de Gravatal, Clei, está mais do que pre",https://www.instagram.com/p/C79lDH1Rd-6/
18400683538045004,2023-11-22,FEED,Institucional,,123,11,134,Essa é a felicidade de trabalhar com o que se gosta! 👊🏼,https://www.instagram.com/p/Cz9ghZ7OEJn/
18059783533772608,2025-01-28,REELS,Institucional,,130,3,133,Precisamos ser ouvidos! 🗣️ A bancada do sul já destinou 5 milhões pro,https://www.instagram.com/reel/DFYhVV-yXc1/
18370127020075490,2023-12-08,FEED,Institucional,,133,0,133,Papai Noel encanta e Tubarão tá encantando mais ainda! Com uma caravan,https://www.instagram.com/p/C0nH6LpuTTQ/
17882406455882375,2023-09-23,FEED,Institucional,,126,7,133,Foto para eternizar o fusca e a infância das meninas ❤️ #fusca #latave,https://www.instagram.com/p/CxjElHsO_NX/
18008485297639004,2023-05-10,REELS,Institucional,,132,1,133,TODOS CONTRA A DENGUE! 🦟 Ações simples como manter bem tampados caixa,https://www.instagram.com/reel/CsFA20iJleX/
18110499196678145,2026-05-04,REELS,Institucional,,111,21,132,ENERGIA QUE MOVE SANTA CATARINA ⚡ Hoje foi dia de reconhecer uma histó,https://www.instagram.com/reel/DX71SHmtdk6/
18090647506664109,2025-07-31,REELS,Institucional,,120,12,132,MAIS DE 2 MIL KM só essa semana!🚙💨 Precisamos estar nas cidades pra ,https://www.instagram.com/reel/DMx4WykOV8G/
17912372448156314,2025-07-29,REELS,Obras/Entregas,,126,6,132,"PÉ NA ESTRADA! 🚙🙅‍♂️ Aqui em Grão-Pará não foi diferente, emenda, in",https://www.instagram.com/reel/DMsg6UbuqM5/
18072381070551116,2024-08-15,FEED,Institucional,,128,4,132,ISSO É POLÍTICA! 👊 É fundamental visitar a região e olhar nos olhos d,https://www.instagram.com/p/C-tPndwO2Ik/
18025551596497631,2024-05-06,REELS,Autismo/TEA,,122,10,132,"Casa dos Autistas de Agrolândia! 🧩 Um trabalho lindo e emocionante, o",https://www.instagram.com/reel/C6pQ6rXuwqz/
18112332415617894,2025-12-25,FEED,Institucional,sim,120,11,131,"Que o Natal renove a fé, fortaleça a esperança e encha nossos lares de",https://www.instagram.com/p/DSr_dCWAJJG/
18022054244716881,2025-11-14,FEED,Institucional,,128,3,131,🌻 Você já deve ter visto esses cordões coloridos. Muito mais que aces,https://www.instagram.com/p/DRC2GzcAB4b/
18035415400979752,2024-06-24,FEED,Institucional,,125,6,131,Precisamos de atenção ao desenvolvimento das nossas cidades! 👊,https://www.instagram.com/p/C8mRCRXPxig/
18002728943238998,2024-03-17,REELS,Institucional,,124,7,131,Um pouco de eleições nesse bate-papo com a @unitvsc 🙌,https://www.instagram.com/reel/C4oYWzsOsS8/
18089194139530978,2026-07-09,REELS,Obras/Entregas,,106,24,130,"TUBARÃO EM OBRAS 🚧 Trabalho duro, resultado aparecendo e obras saindo",https://www.instagram.com/reel/DallnYmORzx/
18104084869477816,2025-06-23,REELS,Obras/Entregas,,122,8,130,"Falou em buscar mais recursos pra nossa região, eu já tô pronto! 🛵",https://www.instagram.com/reel/DLQp3AFJ65n/
18063779623906883,2025-02-18,FEED,Institucional,,125,5,130,COMPROMISSO COM O DESENVOLVIMENTO 💪 Ao lado do governador @jorginhome,https://www.instagram.com/p/DGOkMhzp_9h/
18125078173343512,2024-04-16,REELS,Autismo/TEA,,118,12,130,À DEDICAÇÃO DAS FEAMAS COM AS PESSOAS COM TEA! 👏 É isso que homenagea,https://www.instagram.com/reel/C5zVVn8OEuf/
17926093847853906,2024-04-07,FEED,Institucional,,120,10,130,Sabemos a censura e a arbitrariedade que estamos vivendo. Só não vê qu,https://www.instagram.com/p/C5eXn5fOhpw/
17997782018773670,2025-03-06,REELS,Institucional,,113,16,129,Nosso gabinete está sempre de portas abertas para você! 🎯 Venha nos v,https://www.instagram.com/reel/DG3qT-JJBKV/
18003771740343892,2024-07-04,REELS,Atualidades,,116,13,129,UM RECADO AO STF 💥 O congresso nacional deve legislar sobre esse tema,https://www.instagram.com/reel/C9A_bMtpnEr/
18061582867577468,2024-05-26,REELS,Institucional,,117,12,129,"MAIO LARANJA, CONSCIENTIZE-SE! 🧡 Precisamos nos unirmos contra o abus",https://www.instagram.com/reel/C7by435OOYU/
18013743733557868,2023-03-15,REELS,Obras/Entregas,,120,8,128,🗣️ REDRAGAGEM DO RIO TUBARÃO! Lembrar da data de 24 de março é reaviv,https://www.instagram.com/reel/Cp1Bu_krsoT/
17946235716035830,2026-07-13,FEED,Institucional,sim,108,19,127,O TRABALHO NÃO PARA NEM NO ANIVERSÁRIO! 🎉 Hoje é dia de comemorar mai,https://www.instagram.com/p/DawFfJXNj--/
18083199715607574,2025-02-10,REELS,Obras/Entregas,,119,8,127,🗣️Estamos esperando ansiosos pelo projeto da Redragagem. É uma luta c,https://www.instagram.com/reel/DF6JMYIJGs2/
18443004073001088,2024-07-01,FEED,Institucional,,118,9,127,Sempre em defesa da INCLUSÃO! 🙌,https://www.instagram.com/p/C84SmSyNvrG/
18051633685480368,2023-09-14,FEED,Institucional,,122,4,126,Visita na Embaixada Brasileira! 🇧🇷 Muito bem recebido pelo Ministro ,https://www.instagram.com/p/CxLz_J6OIlz/
18057262370732085,2026-06-13,REELS,Rural/Agro,,116,9,125,MEU PALPITE TÁ AÍ! 🇧🇷 O Brasil entra em campo… e aqui quem sai ganha,https://www.instagram.com/reel/DZiTR5cu6-s/
18071655232483426,2024-07-30,FEED,Institucional,,123,2,125,Qual time você está? 👀 Não é só a Manu que tá louca pra acompanhar to,https://www.instagram.com/p/C-DxJYnJ3Au/
18001155233456291,2024-02-17,FEED,Institucional,,112,13,125,"🛣 JAGUARUNA, GAROPABA E IMBITUBA PRECISAM DE ATENÇÃO! 👀 Melhorando o",https://www.instagram.com/p/C3c5P7jCtuR/
17982698354236356,2023-09-16,REELS,Educacao,,121,4,125,➡️ Acessar o site da biblioteca Oliveira Lima e conheça esse acervo in,https://www.instagram.com/reel/CxRHTJfO2Wx/
18072122804199977,2026-03-14,FEED,Institucional,,100,24,124,JUSTIÇA PARA O CASO ORELHA! 🚨 Votei SIM pela federalização do Caso Or,https://www.instagram.com/p/DV3VpfeAM5g/
17912594229156081,2025-07-07,REELS,Institucional,,117,7,124,E vamos pra mais uma semana abençoada! 🙏🚀,https://www.instagram.com/reel/DLztJZSOTro/
17991405008354384,2024-02-20,REELS,Institucional,,108,16,124,A capital da Baleia-Franca chegou por aqui! 🐋 400 mil reais em invest,https://www.instagram.com/reel/C3lNLU1uaD3/
17915058927061181,2025-01-27,REELS,Obras/Entregas,,116,7,123,"📍RIO FORTUNA 👏 Recurso enviado, obra pronta e a gente fiscalizando d",https://www.instagram.com/reel/DFVcfQ7uRFI/
18128007958362070,2024-07-16,REELS,Institucional,,106,17,123,Político só dá as caras em época de eleição? 👀 AQUI NÃO TEM ESSA! 👊 ,https://www.instagram.com/reel/C9fepkju1dF/
17964170006615209,2023-08-11,REELS,Educacao,,113,10,123,"Sou advogado e já fui estudante por muito tempo.📚 Aliás, na vida públ",https://www.instagram.com/reel/CvzURY5ukfj/
17844439034957957,2023-03-15,FEED,Obras/Entregas,,119,4,123,"O projeto da Redragagem do Rio Tubarão tem que sair do papel, já que e",https://www.instagram.com/tv/Cp0lJ8doMGC/
18082583467928391,2025-09-07,REELS,Institucional,,112,10,122,🇧🇷 ORGULHO DE SER BRASILEIRO O 7 de Setembro é um momento de união e,https://www.instagram.com/reel/DOTpn9Wjdfb/
18344010274151684,2025-02-12,REELS,Institucional,,116,6,122,"NOSSA LUTA CONTINUA: FILAS, NÃO! 💥 CCR precisa seguir o contrato e re",https://www.instagram.com/reel/DF-qmxtuyk-/
17995264138838975,2023-04-11,FEED,Educacao,,113,9,122,Hoje tivemos a reunião de líderes sobre a Segurança Pública nas escola,https://www.instagram.com/p/Cq6V9eQufSi/
18045077033616741,2025-05-15,FEED,Institucional,,117,4,121,ESTÁGIO VISITA DA ALESC 🚀 Uma experiência única no coração do parlame,https://www.instagram.com/p/DJrxrB0p7S-/
